latitude,longitude
34.0646877,-117.3857702
34.0646877,-117.3860368
34.0646966,-117.3862135
34.0647222,-117.3864491
34.0647532,-117.386643
34.0648265,-117.3869148
34.0648577,-117.3785106
34.0648699,-117.3782576
34.0648877,-117.3780776
34.0648997,-117.387143
34.064932,-117.3778482
34.0649809,-117.3776685
34.065061,-117.3774535
34.0653062,-117.3768535
34.065426,-117.3766086
34.065833,-117.3758474
34.0659427,-117.3756164
34.0661347,-117.3751655
34.0659427,-117.3756164
34.065833,-117.3758474
34.065426,-117.3766086
34.0653062,-117.3768535
34.065061,-117.3774535
34.0649809,-117.3776685
34.064932,-117.3778482
34.0648997,-117.387143
34.0648877,-117.3780776
34.0648699,-117.3782576
34.0648577,-117.3785106
34.0648265,-117.3869148
34.0647532,-117.386643
34.0647222,-117.3864491
34.0646966,-117.3862135
34.0646877,-117.3860368
34.0646877,-117.3857702
