latitude,longitude
34.0674504,-117.3548016
34.0674546,-117.3873077
34.0674941,-117.3549822
34.0675522,-117.3870112
34.067616,-117.3867511
34.0676163,-117.3555978
34.0676363,-117.3865826
34.0676497,-117.3863759
34.0676705,-117.3854564
34.067675,-117.3852598
34.0676763,-117.3560102
34.0679135,-117.3747575
34.0679263,-117.3741793
34.0679846,-117.3717254
34.067987,-117.3715608
34.0681027,-117.3601986
34.0681295,-117.3605512
34.0681651,-117.3612492
34.0681806,-117.3614959
34.0681851,-117.3621718
34.0681873,-117.3618768
34.0681928,-117.3623939
34.0681873,-117.3618768
34.0681851,-117.3621718
34.0681806,-117.3614959
34.0681651,-117.3612492
34.0681295,-117.3605512
34.0681027,-117.3601986
34.067987,-117.3715608
34.0679846,-117.3717254
34.0679263,-117.3741793
34.0679135,-117.3747575
34.0676763,-117.3560102
34.067675,-117.3852598
34.0676705,-117.3854564
34.0676497,-117.3863759
34.0676363,-117.3865826
34.0676163,-117.3555978
34.067616,-117.3867511
34.0675522,-117.3870112
34.0674941,-117.3549822
34.0674546,-117.3873077
34.0674504,-117.3548016
