latitude,longitude
34.066703,-117.3522345
34.066769,-117.3525026
34.0670296,-117.3533841
34.0670864,-117.3536531
34.0671231,-117.3539082
34.0671485,-117.3541503
34.0671708,-117.3543218
34.0674274,-117.3556004
34.0674688,-117.3558312
34.0674917,-117.3560159
34.0675228,-117.3562922
34.0675384,-117.3564692
34.0678373,-117.3699434
34.0679228,-117.3602926
34.0679627,-117.3607985
34.0679871,-117.3612703
34.0679894,-117.3615064
34.0680005,-117.3624747
34.0680028,-117.362008
34.0680005,-117.3624747
34.0679894,-117.3615064
34.0679871,-117.3612703
34.0679627,-117.3607985
34.0679228,-117.3602926
34.0678373,-117.3699434
34.0675384,-117.3564692
34.0675228,-117.3562922
34.0674917,-117.3560159
34.0674688,-117.3558312
34.0674274,-117.3556004
34.0671708,-117.3543218
34.0671485,-117.3541503
34.0671231,-117.3539082
34.0670864,-117.3536531
34.0670296,-117.3533841
34.066769,-117.3525026
34.066703,-117.3522345
