latitude,longitude
34.0665306,-117.3883607
34.0665485,-117.3873905
34.06655,-117.3875708
34.0665515,-117.3879826
34.0665557,-117.3877704
34.066753,-117.3784318
34.0667664,-117.3782526
34.0667887,-117.3780904
34.0669029,-117.3775138
34.0669403,-117.3773045
34.0669624,-117.3771111
34.0669403,-117.3773045
34.0669029,-117.3775138
34.0667887,-117.3780904
34.0667664,-117.3782526
34.066753,-117.3784318
34.0665557,-117.3877704
34.0665515,-117.3879826
34.06655,-117.3875708
34.0665485,-117.3873905
34.0665306,-117.3883607
