latitude,longitude
34.0645685,-117.377716
34.0646436,-117.3775506
34.0647043,-117.3773843
34.0652809,-117.3756768
34.0653376,-117.3755336
34.0654029,-117.3754008
34.0654944,-117.3752314
34.0657301,-117.3747894
34.0658263,-117.3746081
34.0660726,-117.3741468
34.0661912,-117.3739218
34.0664206,-117.3734872
34.0665368,-117.3732653
34.0667666,-117.372839
34.0668718,-117.3726189
34.0669521,-117.3724104
34.0670149,-117.3722036
34.0670542,-117.3719914
34.0670789,-117.3716891
34.0670997,-117.3708051
34.0670789,-117.3716891
34.0670542,-117.3719914
34.0670149,-117.3722036
34.0669521,-117.3724104
34.0668718,-117.3726189
34.0667666,-117.372839
34.0665368,-117.3732653
34.0664206,-117.3734872
34.0661912,-117.3739218
34.0660726,-117.3741468
34.0658263,-117.3746081
34.0657301,-117.3747894
34.0654944,-117.3752314
34.0654029,-117.3754008
34.0653376,-117.3755336
34.0652809,-117.3756768
34.0647043,-117.3773843
34.0646436,-117.3775506
34.0645685,-117.377716
