latitude,longitude
34.0653534,-117.3861872
34.0653546,-117.3864246
34.0653698,-117.3866601
34.0653965,-117.3868694
34.0654498,-117.3870874
34.0655243,-117.3786324
34.0655304,-117.3873343
34.0655343,-117.3784234
34.0655521,-117.378241
34.0656188,-117.3778923
34.0656788,-117.377675
34.0657608,-117.3879739
34.0657746,-117.3773986
34.065829,-117.388139
34.0658674,-117.3771607
34.0659669,-117.3769435
34.0658674,-117.3771607
34.065829,-117.388139
34.0657746,-117.3773986
34.0657608,-117.3879739
34.0656788,-117.377675
34.0656188,-117.3778923
34.0655521,-117.378241
34.0655343,-117.3784234
34.0655304,-117.3873343
34.0655243,-117.3786324
34.0654498,-117.3870874
34.0653965,-117.3868694
34.0653698,-117.3866601
34.0653546,-117.3864246
34.0653534,-117.3861872
