latitude,longitude
34.0667661,-117.3883024
34.066825,-117.3879285
34.0668749,-117.3875492
34.0668921,-117.3873619
34.0669088,-117.3870377
34.0669288,-117.386511
34.0671101,-117.3786972
34.0671208,-117.3784339
34.0671476,-117.3781771
34.0673315,-117.3765175
34.0673822,-117.3762414
34.0673315,-117.3765175
34.0671476,-117.3781771
34.0671208,-117.3784339
34.0671101,-117.3786972
34.0669288,-117.386511
34.0669088,-117.3870377
34.0668921,-117.3873619
34.0668749,-117.3875492
34.066825,-117.3879285
34.0667661,-117.3883024
