latitude,longitude
34.067215,-117.3548156
34.0673115,-117.3553091
34.0673587,-117.3556524
34.067756,-117.3682983
34.0677573,-117.3681327
34.0677641,-117.3685915
34.0678061,-117.3600702
34.0678539,-117.3606535
34.0678672,-117.3610263
34.0678828,-117.3615574
34.0678872,-117.3623781
34.0678939,-117.3620777
34.0678872,-117.3623781
34.0678828,-117.3615574
34.0678672,-117.3610263
34.0678539,-117.3606535
34.0678061,-117.3600702
34.0677641,-117.3685915
34.0677573,-117.3681327
34.067756,-117.3682983
34.0673587,-117.3556524
34.0673115,-117.3553091
34.067215,-117.3548156
