latitude,longitude
34.0650833,-117.3857901
34.0650836,-117.386194
34.0650935,-117.386384
34.0651298,-117.3866564
34.0651346,-117.3834242
34.0651783,-117.3868849
34.0652344,-117.3788238
34.0652366,-117.3870762
34.0652493,-117.3785374
34.0652809,-117.3782813
34.0653026,-117.387249
34.0653131,-117.378063
34.0653719,-117.3778204
34.0654336,-117.3875732
34.0654365,-117.3776053
34.0654991,-117.387729
34.0655767,-117.3878894
34.0655956,-117.3772036
34.066612,-117.3748801
34.0667808,-117.3744664
34.0668751,-117.374183
34.0670904,-117.3549319
34.0671077,-117.3551692
34.067126,-117.3553713
34.0671984,-117.3730694
34.0672827,-117.3727457
34.0673416,-117.3724228
34.0673874,-117.3720399
34.0673996,-117.3717852
34.0674906,-117.3589125
34.0675647,-117.364517
34.0675654,-117.3646594
34.0675663,-117.3597313
34.0675918,-117.3601377
34.0676129,-117.3605624
34.0676251,-117.3609127
34.0676274,-117.3617923
34.0676307,-117.3613222
34.0676274,-117.3617923
34.0676251,-117.3609127
34.0676129,-117.3605624
34.0675918,-117.3601377
34.0675663,-117.3597313
34.0675654,-117.3646594
34.0675647,-117.364517
34.0674906,-117.3589125
34.0673996,-117.3717852
34.0673874,-117.3720399
34.0673416,-117.3724228
34.0672827,-117.3727457
34.0671984,-117.3730694
34.067126,-117.3553713
34.0671077,-117.3551692
34.0670904,-117.3549319
34.0668751,-117.374183
34.0667808,-117.3744664
34.066612,-117.3748801
34.0655956,-117.3772036
34.0655767,-117.3878894
34.0654991,-117.387729
34.0654365,-117.3776053
34.0654336,-117.3875732
34.0653719,-117.3778204
34.0653131,-117.378063
34.0653026,-117.387249
34.0652809,-117.3782813
34.0652493,-117.3785374
34.0652366,-117.3870762
34.0652344,-117.3788238
34.0651783,-117.3868849
34.0651346,-117.3834242
34.0651298,-117.3866564
34.0650935,-117.386384
34.0650836,-117.386194
34.0650833,-117.3857901
