latitude,longitude
34.0636771,-117.4216429
34.0643077,-117.4216459
34.0646953,-117.4216389
34.0648513,-117.4216542
34.0649731,-117.4216942
34.0650914,-117.4217474
34.0652039,-117.4218211
34.0653561,-117.4219466
34.0654903,-117.4221152
34.0655745,-117.4222588
34.0656618,-117.4224795
34.0656694,-117.4253917
34.0656709,-117.4256468
34.0657069,-117.4227242
34.0657107,-117.426128
34.0657209,-117.4229239
34.0657249,-117.4231474
34.0657443,-117.426292
34.0658051,-117.4264681
34.0658905,-117.4266528
34.0659964,-117.4268083
34.0661869,-117.4270713
34.0662796,-117.427254
34.0663332,-117.427428
34.0663504,-117.4274838
34.0663809,-117.427699
34.0663921,-117.4279978
34.0663809,-117.427699
34.0663504,-117.4274838
34.0663332,-117.427428
34.0662796,-117.427254
34.0661869,-117.4270713
34.0659964,-117.4268083
34.0658905,-117.4266528
34.0658051,-117.4264681
34.0657443,-117.426292
34.0657249,-117.4231474
34.0657209,-117.4229239
34.0657107,-117.426128
34.0657069,-117.4227242
34.0656709,-117.4256468
34.0656694,-117.4253917
34.0656618,-117.4224795
34.0655745,-117.4222588
34.0654903,-117.4221152
34.0653561,-117.4219466
34.0652039,-117.4218211
34.0650914,-117.4217474
34.0649731,-117.4216942
34.0648513,-117.4216542
34.0646953,-117.4216389
34.0643077,-117.4216459
34.0636771,-117.4216429
