latitude,longitude
34.0636684,-117.3793834
34.0636881,-117.3791655
34.0637318,-117.3789492
34.0637798,-117.3788054
34.0648137,-117.3758939
34.0650286,-117.3752889
34.0653259,-117.3744516
34.0654581,-117.3741232
34.0655483,-117.3739493
34.0664065,-117.372348
34.0664942,-117.3721979
34.0665858,-117.3720583
34.0667084,-117.3719032
34.0668044,-117.3717588
34.0667084,-117.3719032
34.0665858,-117.3720583
34.0664942,-117.3721979
34.0664065,-117.372348
34.0655483,-117.3739493
34.0654581,-117.3741232
34.0653259,-117.3744516
34.0650286,-117.3752889
34.0648137,-117.3758939
34.0637798,-117.3788054
34.0637318,-117.3789492
34.0636881,-117.3791655
34.0636684,-117.3793834
