latitude,longitude
34.0636786,-117.3807509
34.0637014,-117.3804894
34.0637296,-117.3803036
34.0637738,-117.3800771
34.0638993,-117.3795817
34.0639367,-117.3794406
34.0639777,-117.3793071
34.0640387,-117.379144
34.0640911,-117.3790122
34.0643259,-117.3785663
34.0644731,-117.3782908
34.0646186,-117.3780201
34.064804,-117.3776642
34.0649526,-117.3773885
34.0651373,-117.3770464
34.0653203,-117.3766965
34.0654731,-117.3764148
34.0661347,-117.3751655
34.0663632,-117.3747351
34.0664782,-117.3744919
34.0665706,-117.374245
34.0669348,-117.3556506
34.0669815,-117.3559267
34.0670193,-117.3561369
34.0670208,-117.3727276
34.0670504,-117.3563792
34.0670875,-117.3679091
34.0670875,-117.3724943
34.0670897,-117.368137
34.067103,-117.3670829
34.0671075,-117.3669032
34.0671119,-117.3683597
34.0671319,-117.3666806
34.067143,-117.3686011
34.0671497,-117.3722207
34.0671719,-117.3664647
34.0671897,-117.3719096
34.067209,-117.3715642
34.0672186,-117.3691187
34.0672208,-117.3662219
34.0672452,-117.369914
34.0672474,-117.369446
34.0672497,-117.3696753
34.0672674,-117.3659832
34.067303,-117.3657418
34.0673341,-117.3655192
34.067343,-117.3592133
34.0673496,-117.365318
34.0674007,-117.359954
34.0674229,-117.3604858
34.0674274,-117.3607529
34.0674373,-117.361068
34.0674385,-117.3614123
34.0674373,-117.361068
34.0674274,-117.3607529
34.0674229,-117.3604858
34.0674007,-117.359954
34.0673496,-117.365318
34.067343,-117.3592133
34.0673341,-117.3655192
34.067303,-117.3657418
34.0672674,-117.3659832
34.0672497,-117.3696753
34.0672474,-117.369446
34.0672452,-117.369914
34.0672208,-117.3662219
34.0672186,-117.3691187
34.067209,-117.3715642
34.0671897,-117.3719096
34.0671719,-117.3664647
34.0671497,-117.3722207
34.067143,-117.3686011
34.0671319,-117.3666806
34.0671119,-117.3683597
34.0671075,-117.3669032
34.067103,-117.3670829
34.0670897,-117.368137
34.0670875,-117.3724943
34.0670875,-117.3679091
34.0670504,-117.3563792
34.0670208,-117.3727276
34.0670193,-117.3561369
34.0669815,-117.3559267
34.0669348,-117.3556506
34.0665706,-117.374245
34.0664782,-117.3744919
34.0663632,-117.3747351
34.0661347,-117.3751655
34.0654731,-117.3764148
34.0653203,-117.3766965
34.0651373,-117.3770464
34.0649526,-117.3773885
34.064804,-117.3776642
34.0646186,-117.3780201
34.0644731,-117.3782908
34.0643259,-117.3785663
34.0640911,-117.3790122
34.0640387,-117.379144
34.0639777,-117.3793071
34.0639367,-117.3794406
34.0638993,-117.3795817
34.0637738,-117.3800771
34.0637296,-117.3803036
34.0637014,-117.3804894
34.0636786,-117.3807509
