latitude,longitude
34.0636746,-117.3791305
34.0636881,-117.3789594
34.0637118,-117.3788152
34.0637875,-117.3785831
34.0651931,-117.3746138
34.0652397,-117.3744342
34.0652699,-117.374302
34.0653322,-117.3739052
34.0653619,-117.3736839
34.0654064,-117.3734245
34.0654605,-117.3732152
34.0655388,-117.3730254
34.0656352,-117.3728722
34.0657634,-117.3727232
34.0658708,-117.3726336
34.0659619,-117.3659951
34.0659715,-117.3725566
34.0660374,-117.3668006
34.0660587,-117.3669542
34.0661413,-117.3672925
34.066212,-117.3674799
34.0662387,-117.3723484
34.066352,-117.3678339
34.066406,-117.3721979
34.0664384,-117.3680172
34.0665939,-117.3683164
34.0666175,-117.3719834
34.0666978,-117.3718968
34.0667774,-117.3686548
34.0668044,-117.3717588
34.0668507,-117.368807
34.0668749,-117.3716442
34.0669249,-117.3689768
34.066956,-117.3714984
34.0670032,-117.3691913
34.0670154,-117.3713519
34.0670396,-117.3693285
34.0670634,-117.3694276
34.0670643,-117.3711904
34.0670832,-117.3710297
34.0670924,-117.3696049
34.0670997,-117.3708051
34.067103,-117.3697034
34.067113,-117.37033
34.0671156,-117.3701496
34.067113,-117.37033
34.067103,-117.3697034
34.0670997,-117.3708051
34.0670924,-117.3696049
34.0670832,-117.3710297
34.0670643,-117.3711904
34.0670634,-117.3694276
34.0670396,-117.3693285
34.0670154,-117.3713519
34.0670032,-117.3691913
34.066956,-117.3714984
34.0669249,-117.3689768
34.0668749,-117.3716442
34.0668507,-117.368807
34.0668044,-117.3717588
34.0667774,-117.3686548
34.0666978,-117.3718968
34.0666175,-117.3719834
34.0665939,-117.3683164
34.0664384,-117.3680172
34.066406,-117.3721979
34.066352,-117.3678339
34.0662387,-117.3723484
34.066212,-117.3674799
34.0661413,-117.3672925
34.0660587,-117.3669542
34.0660374,-117.3668006
34.0659715,-117.3725566
34.0659619,-117.3659951
34.0658708,-117.3726336
34.0657634,-117.3727232
34.0656352,-117.3728722
34.0655388,-117.3730254
34.0654605,-117.3732152
34.0654064,-117.3734245
34.0653619,-117.3736839
34.0653322,-117.3739052
34.0652699,-117.374302
34.0652397,-117.3744342
34.0651931,-117.3746138
34.0637875,-117.3785831
34.0637118,-117.3788152
34.0636881,-117.3789594
34.0636746,-117.3791305
