latitude,longitude
34.0638722,-117.3847028
34.063879,-117.3850028
34.0638896,-117.383921
34.0638982,-117.3835308
34.0639034,-117.3853112
34.0639368,-117.3855392
34.0639789,-117.3799
34.0640012,-117.3858021
34.0640071,-117.3795496
34.0640407,-117.3793381
34.0640962,-117.379151
34.0641167,-117.386191
34.0641469,-117.3789928
34.0642141,-117.3788135
34.0642289,-117.3864834
34.0643259,-117.3785663
34.064409,-117.3868337
34.0645189,-117.3870244
34.0646984,-117.3872987
34.0645189,-117.3870244
34.064409,-117.3868337
34.0643259,-117.3785663
34.0642289,-117.3864834
34.0642141,-117.3788135
34.0641469,-117.3789928
34.0641167,-117.386191
34.0640962,-117.379151
34.0640407,-117.3793381
34.0640071,-117.3795496
34.0640012,-117.3858021
34.0639789,-117.3799
34.0639368,-117.3855392
34.0639034,-117.3853112
34.0638982,-117.3835308
34.0638896,-117.383921
34.063879,-117.3850028
34.0638722,-117.3847028
