latitude,longitude
34.0660546,-117.3871293
34.0660783,-117.3873616
34.0661138,-117.3875611
34.0662162,-117.3879758
34.0662497,-117.3784074
34.0662604,-117.3881464
34.066263,-117.378186
34.0662986,-117.3883409
34.0663004,-117.3779507
34.0663654,-117.3887641
34.0664483,-117.3893164
34.0664882,-117.3895074
34.066566,-117.3898183
34.0666912,-117.3758607
34.0667687,-117.3755591
34.0666912,-117.3758607
34.066566,-117.3898183
34.0664882,-117.3895074
34.0664483,-117.3893164
34.0663654,-117.3887641
34.0663004,-117.3779507
34.0662986,-117.3883409
34.066263,-117.378186
34.0662604,-117.3881464
34.0662497,-117.3784074
34.0662162,-117.3879758
34.0661138,-117.3875611
34.0660783,-117.3873616
34.0660546,-117.3871293
