latitude,longitude
34.0670296,-117.3533841
34.0671713,-117.3538618
34.0672167,-117.3540601
34.0673073,-117.3545192
34.067357,-117.3874198
34.0674527,-117.3871279
34.0674874,-117.3554315
34.0675028,-117.3869533
34.0675356,-117.3867938
34.0675451,-117.3557745
34.0675521,-117.3865165
34.0675918,-117.3560832
34.0677272,-117.3787584
34.0677376,-117.3780195
34.0677499,-117.3776076
34.0677568,-117.3771919
34.0677674,-117.3767728
34.0677776,-117.3763582
34.0677867,-117.3759385
34.0678008,-117.3754219
34.0678171,-117.3748862
34.0678299,-117.3743522
34.0678523,-117.3734728
34.0678559,-117.3732909
34.0678672,-117.3725946
34.0678752,-117.3724336
34.0679961,-117.3600956
34.0680472,-117.3607098
34.0680761,-117.361155
34.0680894,-117.3615144
34.0680961,-117.3617961
34.0680983,-117.3623915
34.0680961,-117.3617961
34.0680894,-117.3615144
34.0680761,-117.361155
34.0680472,-117.3607098
34.0679961,-117.3600956
34.0678752,-117.3724336
34.0678672,-117.3725946
34.0678559,-117.3732909
34.0678523,-117.3734728
34.0678299,-117.3743522
34.0678171,-117.3748862
34.0678008,-117.3754219
34.0677867,-117.3759385
34.0677776,-117.3763582
34.0677674,-117.3767728
34.0677568,-117.3771919
34.0677499,-117.3776076
34.0677376,-117.3780195
34.0677272,-117.3787584
34.0675918,-117.3560832
34.0675521,-117.3865165
34.0675451,-117.3557745
34.0675356,-117.3867938
34.0675028,-117.3869533
34.0674874,-117.3554315
34.0674527,-117.3871279
34.067357,-117.3874198
34.0673073,-117.3545192
34.0672167,-117.3540601
34.0671713,-117.3538618
34.0670296,-117.3533841
