latitude,longitude
34.0651358,-117.3859226
34.0651381,-117.3861691
34.065148,-117.3863777
34.0651832,-117.3866873
34.0651975,-117.3832633
34.0652338,-117.3869038
34.0653009,-117.3788121
34.0653032,-117.3871629
34.0653187,-117.3784372
34.0653604,-117.3873622
34.0653652,-117.3781346
34.0654336,-117.3875732
34.0654455,-117.3777769
34.0655555,-117.3774629
34.0667918,-117.3746265
34.0669058,-117.3743475
34.0670075,-117.3740388
34.0670667,-117.3542117
34.0673652,-117.3728439
34.0674341,-117.3725275
34.0674895,-117.3705568
34.0674962,-117.3721699
34.0674985,-117.3710275
34.0675163,-117.371345
34.0675184,-117.3718657
34.067524,-117.3716013
34.067555,-117.3589376
34.0676006,-117.3657355
34.0676018,-117.3655921
34.0676074,-117.3595074
34.0676451,-117.3600579
34.0676729,-117.3606053
34.0676895,-117.361776
34.0676896,-117.3612159
34.0676895,-117.361776
34.0676729,-117.3606053
34.0676451,-117.3600579
34.0676074,-117.3595074
34.0676018,-117.3655921
34.0676006,-117.3657355
34.067555,-117.3589376
34.067524,-117.3716013
34.0675184,-117.3718657
34.0675163,-117.371345
34.0674985,-117.3710275
34.0674962,-117.3721699
34.0674895,-117.3705568
34.0674341,-117.3725275
34.0673652,-117.3728439
34.0670667,-117.3542117
34.0670075,-117.3740388
34.0669058,-117.3743475
34.0667918,-117.3746265
34.0655555,-117.3774629
34.0654455,-117.3777769
34.0654336,-117.3875732
34.0653652,-117.3781346
34.0653604,-117.3873622
34.0653187,-117.3784372
34.0653032,-117.3871629
34.0653009,-117.3788121
34.0652338,-117.3869038
34.0651975,-117.3832633
34.0651832,-117.3866873
34.065148,-117.3863777
34.0651381,-117.3861691
34.0651358,-117.3859226
