latitude,longitude
34.0662368,-117.3662655
34.0662418,-117.3659709
34.0662497,-117.3665621
34.0662822,-117.3667947
34.0663362,-117.3670077
34.0663817,-117.3671503
34.0665004,-117.3675435
34.0665782,-117.3677924
34.0666859,-117.3681398
34.0667855,-117.3684765
34.0668924,-117.3688222
34.0670032,-117.3691913
34.0668924,-117.3688222
34.0667855,-117.3684765
34.0666859,-117.3681398
34.0665782,-117.3677924
34.0665004,-117.3675435
34.0663817,-117.3671503
34.0663362,-117.3670077
34.0662822,-117.3667947
34.0662497,-117.3665621
34.0662418,-117.3659709
34.0662368,-117.3662655
