latitude,longitude
41.1465922,-100.8416808
41.1466746,-100.8421755
41.1467312,-100.8423847
41.1467736,-100.8425537
41.1468019,-100.8427012
41.146818,-100.8444124
41.146818,-100.8442542
41.1468252,-100.8445883
41.1468301,-100.8447102
41.1468404,-100.8440117
41.1468423,-100.843015
41.1468687,-100.8433036
41.1468707,-100.8435611
41.1468867,-100.8450669
41.1469842,-100.8454511
41.1470313,-100.84562
41.1471112,-100.8458132
41.1472187,-100.8460353
41.1473781,-100.846261
41.1475454,-100.8464678
41.1476944,-100.8466128
41.1478091,-100.8466963
41.1479718,-100.8468045
41.1482334,-100.8469595
41.148414,-100.8470238
41.1484575,-100.8470348
41.1485438,-100.8470532
41.1486669,-100.8470631
41.1485438,-100.8470532
41.1484575,-100.8470348
41.148414,-100.8470238
41.1482334,-100.8469595
41.1479718,-100.8468045
41.1478091,-100.8466963
41.1476944,-100.8466128
41.1475454,-100.8464678
41.1473781,-100.846261
41.1472187,-100.8460353
41.1471112,-100.8458132
41.1470313,-100.84562
41.1469842,-100.8454511
41.1468867,-100.8450669
41.1468707,-100.8435611
41.1468687,-100.8433036
41.1468423,-100.843015
41.1468404,-100.8440117
41.1468301,-100.8447102
41.1468252,-100.8445883
41.146818,-100.8442542
41.146818,-100.8444124
41.1468019,-100.8427012
41.1467736,-100.8425537
41.1467312,-100.8423847
41.1466746,-100.8421755
41.1465922,-100.8416808
