latitude,longitude
41.1503565,-100.8108418
41.1505,-100.8110967
41.1507003,-100.8114462
41.1507236,-100.8114834
41.1521303,-100.8134659
41.1522992,-100.813728
41.1524711,-100.8140197
41.1526206,-100.8143005
41.152738,-100.8145567
41.1528367,-100.814782
41.1529364,-100.8150538
41.1530166,-100.8153049
41.153051,-100.8548992
41.1530754,-100.8544907
41.1530911,-100.8539288
41.1530911,-100.8543124
41.1530945,-100.8542178
41.1531051,-100.8155948
41.1531163,-100.8511254
41.153172,-100.8158279
41.153186,-100.8433609
41.1532337,-100.816136
41.1532406,-100.8361766
41.1532486,-100.8355762
41.1532507,-100.8353032
41.1532637,-100.8349573
41.1532993,-100.8345462
41.1533015,-100.8165662
41.1533712,-100.8170711
41.153588,-100.8311297
41.1540222,-100.8219867
41.1540524,-100.8256287
41.1540592,-100.82233
41.1540899,-100.822682
41.1541001,-100.8250593
41.1541077,-100.8230593
41.1541234,-100.8246076
41.1541314,-100.8234688
41.1541331,-100.8242237
41.1541371,-100.8237863
41.1541331,-100.8242237
41.1541314,-100.8234688
41.1541234,-100.8246076
41.1541077,-100.8230593
41.1541001,-100.8250593
41.1540899,-100.822682
41.1540592,-100.82233
41.1540524,-100.8256287
41.1540222,-100.8219867
41.153588,-100.8311297
41.1533712,-100.8170711
41.1533015,-100.8165662
41.1532993,-100.8345462
41.1532637,-100.8349573
41.1532507,-100.8353032
41.1532486,-100.8355762
41.1532406,-100.8361766
41.1532337,-100.816136
41.153186,-100.8433609
41.153172,-100.8158279
41.1531163,-100.8511254
41.1531051,-100.8155948
41.1530945,-100.8542178
41.1530911,-100.8543124
41.1530911,-100.8539288
41.1530754,-100.8544907
41.153051,-100.8548992
41.1530166,-100.8153049
41.1529364,-100.8150538
41.1528367,-100.814782
41.152738,-100.8145567
41.1526206,-100.8143005
41.1524711,-100.8140197
41.1522992,-100.813728
41.1521303,-100.8134659
41.1507236,-100.8114834
41.1507003,-100.8114462
41.1505,-100.8110967
41.1503565,-100.8108418
