latitude,longitude
41.143698,-100.7955017
41.1437323,-100.7959642
41.1438968,-100.7976318
41.1446478,-100.8051561
41.1450474,-100.8091838
41.1454417,-100.8130238
41.1464205,-100.8228717
41.1464603,-100.8232228
41.1465071,-100.8236629
41.1465587,-100.8242617
41.1466515,-100.8250173
41.146805,-100.8262029
41.1468829,-100.8269476
41.1469128,-100.8273112
41.1469442,-100.8275758
41.1469128,-100.8273112
41.1468829,-100.8269476
41.146805,-100.8262029
41.1466515,-100.8250173
41.1465587,-100.8242617
41.1465071,-100.8236629
41.1464603,-100.8232228
41.1464205,-100.8228717
41.1454417,-100.8130238
41.1450474,-100.8091838
41.1446478,-100.8051561
41.1438968,-100.7976318
41.1437323,-100.7959642
41.143698,-100.7955017
