latitude,longitude
41.1509119,-100.8477366
41.1509463,-100.8483686
41.1509643,-100.8485927
41.1509741,-100.8487158
41.1510468,-100.8492938
41.1513227,-100.8513542
41.1515183,-100.8529396
41.151567,-100.8533607
41.1516204,-100.8538007
41.151658,-100.8542005
41.1516884,-100.8545523
41.1520251,-100.861121
41.1521109,-100.8627938
41.1521411,-100.8633192
41.1521669,-100.8662011
41.1521673,-100.8638479
41.1521689,-100.8658827
41.152171,-100.8665118
41.152173,-100.865567
41.1521797,-100.8641321
41.1521813,-100.8667939
41.1521816,-100.8650656
41.1521871,-100.8644199
41.1521911,-100.8647929
41.1522082,-100.8673691
41.1527437,-100.8779158
41.1527688,-100.8781437
41.1527902,-100.8783396
41.1528547,-100.878856
41.1527902,-100.8783396
41.1527688,-100.8781437
41.1527437,-100.8779158
41.1522082,-100.8673691
41.1521911,-100.8647929
41.1521871,-100.8644199
41.1521816,-100.8650656
41.1521813,-100.8667939
41.1521797,-100.8641321
41.152173,-100.865567
41.152171,-100.8665118
41.1521689,-100.8658827
41.1521673,-100.8638479
41.1521669,-100.8662011
41.1521411,-100.8633192
41.1521109,-100.8627938
41.1520251,-100.861121
41.1516884,-100.8545523
41.151658,-100.8542005
41.1516204,-100.8538007
41.151567,-100.8533607
41.1515183,-100.8529396
41.1513227,-100.8513542
41.1510468,-100.8492938
41.1509741,-100.8487158
41.1509643,-100.8485927
41.1509463,-100.8483686
41.1509119,-100.8477366
