latitude,longitude
41.1459172,-100.8360494
41.1459226,-100.8363711
41.1459326,-100.8365921
41.1459354,-100.8356337
41.1459414,-100.836779
41.1459636,-100.8369399
41.1459693,-100.8353091
41.1460121,-100.8349927
41.1460542,-100.8347466
41.1460631,-100.8346944
41.1461414,-100.8343892
41.1463878,-100.833563
41.1465922,-100.8416808
41.146618,-100.8417984
41.1466524,-100.8419342
41.1467049,-100.8420791
41.1468084,-100.8422797
41.146816,-100.8322219
41.1468651,-100.8423815
41.146966,-100.831744
41.1470171,-100.8315555
41.147022,-100.8426638
41.1470573,-100.8313531
41.1470926,-100.8311085
41.1471212,-100.8309002
41.1471432,-100.8307329
41.1471497,-100.8305278
41.1471512,-100.8303349
41.1472038,-100.8429695
41.1473285,-100.8431792
41.1476406,-100.8437039
41.1478218,-100.844021
41.1479067,-100.8441926
41.1481652,-100.8449892
41.148252,-100.8453004
41.1482904,-100.8454613
41.1483026,-100.8455305
41.1483232,-100.8456769
41.1483541,-100.8458896
41.1483838,-100.8461305
41.1484485,-100.8466678
41.1484703,-100.8468095
41.1484485,-100.8466678
41.1483838,-100.8461305
41.1483541,-100.8458896
41.1483232,-100.8456769
41.1483026,-100.8455305
41.1482904,-100.8454613
41.148252,-100.8453004
41.1481652,-100.8449892
41.1479067,-100.8441926
41.1478218,-100.844021
41.1476406,-100.8437039
41.1473285,-100.8431792
41.1472038,-100.8429695
41.1471512,-100.8303349
41.1471497,-100.8305278
41.1471432,-100.8307329
41.1471212,-100.8309002
41.1470926,-100.8311085
41.1470573,-100.8313531
41.147022,-100.8426638
41.1470171,-100.8315555
41.146966,-100.831744
41.1468651,-100.8423815
41.146816,-100.8322219
41.1468084,-100.8422797
41.1467049,-100.8420791
41.1466524,-100.8419342
41.146618,-100.8417984
41.1465922,-100.8416808
41.1463878,-100.833563
41.1461414,-100.8343892
41.1460631,-100.8346944
41.1460542,-100.8347466
41.1460121,-100.8349927
41.1459693,-100.8353091
41.1459636,-100.8369399
41.1459414,-100.836779
41.1459354,-100.8356337
41.1459326,-100.8365921
41.1459226,-100.8363711
41.1459172,-100.8360494
