latitude,longitude
41.1509119,-100.8477366
41.150977,-100.8482895
41.1510167,-100.8485796
41.1511122,-100.8492781
41.1513915,-100.8513521
41.1515548,-100.8526018
41.1516106,-100.8530283
41.1516348,-100.8532435
41.1516652,-100.8534779
41.1516905,-100.8537121
41.1517146,-100.8540305
41.1517556,-100.8544791
41.1521784,-100.8627873
41.1522087,-100.8633128
41.1522346,-100.8662007
41.1522349,-100.8638423
41.1522367,-100.8658839
41.1522387,-100.8665088
41.1522407,-100.8655688
41.1522474,-100.8641279
41.152249,-100.8667889
41.1522493,-100.8650687
41.1522549,-100.8644178
41.1522588,-100.8647943
41.1522758,-100.8673633
41.1528189,-100.878145
41.1528547,-100.878856
41.1528189,-100.878145
41.1522758,-100.8673633
41.1522588,-100.8647943
41.1522549,-100.8644178
41.1522493,-100.8650687
41.152249,-100.8667889
41.1522474,-100.8641279
41.1522407,-100.8655688
41.1522387,-100.8665088
41.1522367,-100.8658839
41.1522349,-100.8638423
41.1522346,-100.8662007
41.1522087,-100.8633128
41.1521784,-100.8627873
41.1517556,-100.8544791
41.1517146,-100.8540305
41.1516905,-100.8537121
41.1516652,-100.8534779
41.1516348,-100.8532435
41.1516106,-100.8530283
41.1515548,-100.8526018
41.1513915,-100.8513521
41.1511122,-100.8492781
41.1510167,-100.8485796
41.150977,-100.8482895
41.1509119,-100.8477366
