latitude,longitude
41.1497597,-100.8096704
41.1499686,-100.8100264
41.1500487,-100.8101633
41.1501443,-100.8103268
41.1502514,-100.8105173
41.1503652,-100.8106999
41.1508074,-100.8113264
41.1522415,-100.8133326
41.152415,-100.813602
41.1525912,-100.8139009
41.1527458,-100.8141913
41.1528667,-100.814455
41.1529689,-100.8146884
41.1530727,-100.8149714
41.1531549,-100.8152287
41.1531989,-100.853662
41.1532107,-100.8534608
41.1532324,-100.8530973
41.153235,-100.8528734
41.1532444,-100.815522
41.1532516,-100.8511255
41.1533147,-100.8157667
41.1533277,-100.8431278
41.1533794,-100.81609
41.1533903,-100.8361795
41.1533983,-100.835579
41.1534004,-100.8353092
41.153413,-100.8349737
41.1534481,-100.8345686
41.1534485,-100.8165279
41.1535186,-100.817036
41.1537368,-100.8311519
41.1541701,-100.8219554
41.1542012,-100.8256508
41.1542077,-100.8223045
41.1542391,-100.8226643
41.1542492,-100.8250771
41.154257,-100.8230455
41.1542729,-100.8246178
41.154281,-100.8234588
41.1542828,-100.8242282
41.1542868,-100.8237852
41.1542828,-100.8242282
41.154281,-100.8234588
41.1542729,-100.8246178
41.154257,-100.8230455
41.1542492,-100.8250771
41.1542391,-100.8226643
41.1542077,-100.8223045
41.1542012,-100.8256508
41.1541701,-100.8219554
41.1537368,-100.8311519
41.1535186,-100.817036
41.1534485,-100.8165279
41.1534481,-100.8345686
41.153413,-100.8349737
41.1534004,-100.8353092
41.1533983,-100.835579
41.1533903,-100.8361795
41.1533794,-100.81609
41.1533277,-100.8431278
41.1533147,-100.8157667
41.1532516,-100.8511255
41.1532444,-100.815522
41.153235,-100.8528734
41.1532324,-100.8530973
41.1532107,-100.8534608
41.1531989,-100.853662
41.1531549,-100.8152287
41.1530727,-100.8149714
41.1529689,-100.8146884
41.1528667,-100.814455
41.1527458,-100.8141913
41.1525912,-100.8139009
41.152415,-100.813602
41.1522415,-100.8133326
41.1508074,-100.8113264
41.1503652,-100.8106999
41.1502514,-100.8105173
41.1501443,-100.8103268
41.1500487,-100.8101633
41.1499686,-100.8100264
41.1497597,-100.8096704
