latitude,longitude
41.1487522,-100.8072255
41.1488416,-100.8075159
41.1489569,-100.8077949
41.1489791,-100.8078394
41.1491183,-100.8081194
41.1492377,-100.808385
41.1492507,-100.8084123
41.1493406,-100.8086028
41.1495101,-100.8089616
41.149704,-100.8093371
41.1498375,-100.809584
41.1499728,-100.8097825
41.1502213,-100.8101124
41.1509518,-100.8111497
41.1523883,-100.8131567
41.1525681,-100.8134356
41.1527498,-100.8137441
41.1529112,-100.814047
41.1530366,-100.8143208
41.1531435,-100.8145647
41.1532527,-100.8148626
41.1533375,-100.8151281
41.1534284,-100.8154258
41.1534486,-100.844309
41.153489,-100.8437982
41.1534945,-100.8437026
41.1535031,-100.815686
41.1535092,-100.8434496
41.1535254,-100.8431384
41.1535718,-100.8160293
41.153588,-100.8361834
41.153596,-100.8355826
41.1535981,-100.8353171
41.1536102,-100.8349952
41.1536425,-100.8164773
41.1536445,-100.8345983
41.1537132,-100.8169896
41.1539333,-100.8311811
41.1543654,-100.8219141
41.1543977,-100.8256799
41.1544038,-100.8222708
41.1544361,-100.822641
41.1544462,-100.8251006
41.1544542,-100.8230272
41.1544704,-100.8246312
41.1544785,-100.8234456
41.1544805,-100.8242342
41.1544845,-100.8237836
41.1544805,-100.8242342
41.1544785,-100.8234456
41.1544704,-100.8246312
41.1544542,-100.8230272
41.1544462,-100.8251006
41.1544361,-100.822641
41.1544038,-100.8222708
41.1543977,-100.8256799
41.1543654,-100.8219141
41.1539333,-100.8311811
41.1537132,-100.8169896
41.1536445,-100.8345983
41.1536425,-100.8164773
41.1536102,-100.8349952
41.1535981,-100.8353171
41.153596,-100.8355826
41.153588,-100.8361834
41.1535718,-100.8160293
41.1535254,-100.8431384
41.1535092,-100.8434496
41.1535031,-100.815686
41.1534945,-100.8437026
41.153489,-100.8437982
41.1534486,-100.844309
41.1534284,-100.8154258
41.1533375,-100.8151281
41.1532527,-100.8148626
41.1531435,-100.8145647
41.1530366,-100.8143208
41.1529112,-100.814047
41.1527498,-100.8137441
41.1525681,-100.8134356
41.1523883,-100.8131567
41.1509518,-100.8111497
41.1502213,-100.8101124
41.1499728,-100.8097825
41.1498375,-100.809584
41.149704,-100.8093371
41.1495101,-100.8089616
41.1493406,-100.8086028
41.1492507,-100.8084123
41.1492377,-100.808385
41.1491183,-100.8081194
41.1489791,-100.8078394
41.1489569,-100.8077949
41.1488416,-100.8075159
41.1487522,-100.8072255
