latitude,longitude
41.1471591,-100.8341535
41.1471612,-100.8343407
41.1471674,-100.8339402
41.1471674,-100.8344991
41.1471856,-100.8346922
41.1473235,-100.8322294
41.1473457,-100.8319742
41.1480541,-100.8412288
41.1480723,-100.8414005
41.1480905,-100.841607
41.1481035,-100.841829
41.1481107,-100.8419503
41.1481247,-100.8421498
41.148145,-100.8424385
41.1481489,-100.8424772
41.1481859,-100.8428429
41.1483066,-100.8435167
41.1483515,-100.8437683
41.148385,-100.8439883
41.1483515,-100.8437683
41.1483066,-100.8435167
41.1481859,-100.8428429
41.1481489,-100.8424772
41.148145,-100.8424385
41.1481247,-100.8421498
41.1481107,-100.8419503
41.1481035,-100.841829
41.1480905,-100.841607
41.1480723,-100.8414005
41.1480541,-100.8412288
41.1473457,-100.8319742
41.1473235,-100.8322294
41.1471856,-100.8346922
41.1471674,-100.8344991
41.1471674,-100.8339402
41.1471612,-100.8343407
41.1471591,-100.8341535
