latitude,longitude
41.1467768,-100.844875
41.1468584,-100.8452949
41.1469034,-100.8454762
41.1469372,-100.8455819
41.1471372,-100.8460459
41.1472927,-100.8463329
41.147428,-100.846518
41.1476181,-100.8467288
41.1477673,-100.8468666
41.1478865,-100.8469525
41.1479608,-100.8470143
41.1480218,-100.8470437
41.1481129,-100.8470802
41.1482945,-100.8471536
41.1484439,-100.8471805
41.1486744,-100.8471901
41.1490478,-100.8471671
41.1492157,-100.8471445
41.1493467,-100.8471188
41.1494924,-100.8470694
41.1496255,-100.8470061
41.1497486,-100.846931
41.1498741,-100.8468388
41.1499606,-100.8467567
41.1500818,-100.8466387
41.1502174,-100.846474
41.1503204,-100.8463077
41.150387,-100.8461924
41.1504254,-100.8461253
41.1504716,-100.846005
41.1505483,-100.8457938
41.1505807,-100.8456543
41.1506193,-100.8454816
41.1506518,-100.8453135
41.1506799,-100.8451677
41.1506803,-100.8443737
41.1506978,-100.844922
41.1506978,-100.8446458
41.1507018,-100.8447826
41.1506978,-100.8446458
41.1506978,-100.844922
41.1506803,-100.8443737
41.1506799,-100.8451677
41.1506518,-100.8453135
41.1506193,-100.8454816
41.1505807,-100.8456543
41.1505483,-100.8457938
41.1504716,-100.846005
41.1504254,-100.8461253
41.150387,-100.8461924
41.1503204,-100.8463077
41.1502174,-100.846474
41.1500818,-100.8466387
41.1499606,-100.8467567
41.1498741,-100.8468388
41.1497486,-100.846931
41.1496255,-100.8470061
41.1494924,-100.8470694
41.1493467,-100.8471188
41.1492157,-100.8471445
41.1490478,-100.8471671
41.1486744,-100.8471901
41.1484439,-100.8471805
41.1482945,-100.8471536
41.1481129,-100.8470802
41.1480218,-100.8470437
41.1479608,-100.8470143
41.1478865,-100.8469525
41.1477673,-100.8468666
41.1476181,-100.8467288
41.147428,-100.846518
41.1472927,-100.8463329
41.1471372,-100.8460459
41.1469372,-100.8455819
41.1469034,-100.8454762
41.1468584,-100.8452949
41.1467768,-100.844875
