latitude,longitude
41.1528858,-100.863916
41.1529073,-100.8641883
41.1529073,-100.8656018
41.1529073,-100.8661999
41.1529113,-100.86495
41.1529174,-100.8644457
41.1529207,-100.8671211
41.1530054,-100.8691054
41.1530527,-100.8699582
41.1530766,-100.8702458
41.1531112,-100.8705035
41.1531353,-100.8707949
41.1531112,-100.8705035
41.1530766,-100.8702458
41.1530527,-100.8699582
41.1530054,-100.8691054
41.1529207,-100.8671211
41.1529174,-100.8644457
41.1529113,-100.86495
41.1529073,-100.8661999
41.1529073,-100.8656018
41.1529073,-100.8641883
41.1528858,-100.863916
