latitude,longitude
41.1465232,-100.8364817
41.1465312,-100.8367388
41.1465373,-100.8361594
41.1465494,-100.8369721
41.1465701,-100.8371567
41.1466024,-100.8373686
41.1466522,-100.8350135
41.1471735,-100.8416311
41.1472442,-100.8420227
41.1473775,-100.8427389
41.1474967,-100.8431332
41.1477577,-100.8437308
41.1478042,-100.8438488
41.1477577,-100.8437308
41.1474967,-100.8431332
41.1473775,-100.8427389
41.1472442,-100.8420227
41.1471735,-100.8416311
41.1466522,-100.8350135
41.1466024,-100.8373686
41.1465701,-100.8371567
41.1465494,-100.8369721
41.1465373,-100.8361594
41.1465312,-100.8367388
41.1465232,-100.8364817
