latitude,longitude
41.1473737,-100.8310415
41.1473876,-100.8316023
41.1473957,-100.8318116
41.1474239,-100.8320288
41.1474541,-100.8322235
41.1474563,-100.832238
41.1475007,-100.8324285
41.1475229,-100.8325223
41.1475492,-100.8327047
41.1483838,-100.8440446
41.148385,-100.8439883
41.1483881,-100.8441161
41.1483894,-100.8437742
41.1483941,-100.8436408
41.1485126,-100.8427335
41.1485545,-100.8424268
41.1485967,-100.8421178
41.1486358,-100.8418315
41.1486459,-100.8409847
41.1486545,-100.841695
41.1486681,-100.8411322
41.1486782,-100.8412637
41.1486782,-100.8414085
41.1486782,-100.8412637
41.1486681,-100.8411322
41.1486545,-100.841695
41.1486459,-100.8409847
41.1486358,-100.8418315
41.1485967,-100.8421178
41.1485545,-100.8424268
41.1485126,-100.8427335
41.1483941,-100.8436408
41.1483894,-100.8437742
41.1483881,-100.8441161
41.148385,-100.8439883
41.1483838,-100.8440446
41.1475492,-100.8327047
41.1475229,-100.8325223
41.1475007,-100.8324285
41.1474563,-100.832238
41.1474541,-100.8322235
41.1474239,-100.8320288
41.1473957,-100.8318116
41.1473876,-100.8316023
41.1473737,-100.8310415
