latitude,longitude
41.1485573,-100.8066286
41.1486255,-100.8069553
41.1486841,-100.8072128
41.1487471,-100.807401
41.1488502,-100.8076654
41.1488941,-100.8077727
41.1489891,-100.8079718
41.1490719,-100.8081569
41.1491619,-100.8083724
41.1492456,-100.8085727
41.1492847,-100.8086583
41.1493607,-100.8088248
41.1495427,-100.8092058
41.1495843,-100.8092963
41.1496759,-100.8094955
41.1497597,-100.8096704
41.1498737,-100.8099084
41.1501304,-100.8104527
41.1504152,-100.8110565
41.1505846,-100.8113675
41.1506534,-100.8115015
41.1506999,-100.8115742
41.1521621,-100.8136448
41.1523094,-100.8138834
41.152479,-100.8141731
41.1525941,-100.8144118
41.1527113,-100.8146747
41.1528306,-100.8149699
41.1529356,-100.8152703
41.1529693,-100.855629
41.152972,-100.8555678
41.1530063,-100.8550582
41.1530225,-100.853937
41.1530226,-100.854726
41.1530245,-100.8155546
41.1530483,-100.8511233
41.1530891,-100.815804
41.1531113,-100.8442623
41.1531536,-100.8160775
41.1531861,-100.83536
41.153198,-100.835038
41.1532222,-100.834692
41.1532244,-100.8164987
41.1532507,-100.8343515
41.153287,-100.8339063
41.1538707,-100.8213669
41.1539535,-100.8219999
41.1539717,-100.8257497
41.1540038,-100.8225389
41.1540139,-100.8251916
41.1540323,-100.8229172
41.1540424,-100.8247116
41.1540525,-100.8233303
41.1540624,-100.823703
41.1540626,-100.8242637
41.1540624,-100.823703
41.1540525,-100.8233303
41.1540424,-100.8247116
41.1540323,-100.8229172
41.1540139,-100.8251916
41.1540038,-100.8225389
41.1539717,-100.8257497
41.1539535,-100.8219999
41.1538707,-100.8213669
41.153287,-100.8339063
41.1532507,-100.8343515
41.1532244,-100.8164987
41.1532222,-100.834692
41.153198,-100.835038
41.1531861,-100.83536
41.1531536,-100.8160775
41.1531113,-100.8442623
41.1530891,-100.815804
41.1530483,-100.8511233
41.1530245,-100.8155546
41.1530226,-100.854726
41.1530225,-100.853937
41.1530063,-100.8550582
41.152972,-100.8555678
41.1529693,-100.855629
41.1529356,-100.8152703
41.1528306,-100.8149699
41.1527113,-100.8146747
41.1525941,-100.8144118
41.152479,-100.8141731
41.1523094,-100.8138834
41.1521621,-100.8136448
41.1506999,-100.8115742
41.1506534,-100.8115015
41.1505846,-100.8113675
41.1504152,-100.8110565
41.1501304,-100.8104527
41.1498737,-100.8099084
41.1497597,-100.8096704
41.1496759,-100.8094955
41.1495843,-100.8092963
41.1495427,-100.8092058
41.1493607,-100.8088248
41.1492847,-100.8086583
41.1492456,-100.8085727
41.1491619,-100.8083724
41.1490719,-100.8081569
41.1489891,-100.8079718
41.1488941,-100.8077727
41.1488502,-100.8076654
41.1487471,-100.807401
41.1486841,-100.8072128
41.1486255,-100.8069553
41.1485573,-100.8066286
