latitude,longitude
41.1497772,-100.8092478
41.1499303,-100.8094636
41.1500768,-100.8096511
41.1503244,-100.8099799
41.1510581,-100.8110237
41.1524949,-100.813029
41.1526791,-100.8133149
41.1528649,-100.8136303
41.1530312,-100.8139424
41.1531599,-100.8142233
41.1532701,-100.814475
41.1533833,-100.8147836
41.15347,-100.8150551
41.1535619,-100.8153561
41.1535806,-100.8429076
41.1536263,-100.8425938
41.1536398,-100.8156274
41.1536593,-100.8422609
41.1537114,-100.8159853
41.1537314,-100.8361863
41.1537395,-100.8355853
41.1537415,-100.8353228
41.1537532,-100.8350109
41.1537833,-100.8164405
41.153787,-100.8346198
41.1538544,-100.8169559
41.1540759,-100.8312024
41.1545071,-100.8218841
41.1545403,-100.825701
41.154546,-100.8222464
41.154579,-100.8226241
41.1545891,-100.8251176
41.1545973,-100.823014
41.1546137,-100.8246409
41.1546218,-100.8234361
41.1546239,-100.8242386
41.154628,-100.8237825
41.1546239,-100.8242386
41.1546218,-100.8234361
41.1546137,-100.8246409
41.1545973,-100.823014
41.1545891,-100.8251176
41.154579,-100.8226241
41.154546,-100.8222464
41.1545403,-100.825701
41.1545071,-100.8218841
41.1540759,-100.8312024
41.1538544,-100.8169559
41.153787,-100.8346198
41.1537833,-100.8164405
41.1537532,-100.8350109
41.1537415,-100.8353228
41.1537395,-100.8355853
41.1537314,-100.8361863
41.1537114,-100.8159853
41.1536593,-100.8422609
41.1536398,-100.8156274
41.1536263,-100.8425938
41.1535806,-100.8429076
41.1535619,-100.8153561
41.15347,-100.8150551
41.1533833,-100.8147836
41.1532701,-100.814475
41.1531599,-100.8142233
41.1530312,-100.8139424
41.1528649,-100.8136303
41.1526791,-100.8133149
41.1524949,-100.813029
41.1510581,-100.8110237
41.1503244,-100.8099799
41.1500768,-100.8096511
41.1499303,-100.8094636
41.1497772,-100.8092478
