latitude,longitude
41.1479574,-100.8332974
41.1483416,-100.8453387
41.1483466,-100.8449161
41.1483593,-100.8445508
41.1483621,-100.8455352
41.1483881,-100.8441161
41.1484396,-100.8461629
41.148452,-100.8462632
41.1485215,-100.8467997
41.1486459,-100.8429734
41.148735,-100.8426058
41.1488176,-100.8422795
41.148912,-100.8418413
41.1489337,-100.8406704
41.1489504,-100.8416636
41.1489612,-100.8408785
41.1489787,-100.8410162
41.1489886,-100.84134
41.1489903,-100.8411528
41.1489886,-100.84134
41.1489787,-100.8410162
41.1489612,-100.8408785
41.1489504,-100.8416636
41.1489337,-100.8406704
41.148912,-100.8418413
41.1488176,-100.8422795
41.148735,-100.8426058
41.1486459,-100.8429734
41.1485215,-100.8467997
41.148452,-100.8462632
41.1484396,-100.8461629
41.1483881,-100.8441161
41.1483621,-100.8455352
41.1483593,-100.8445508
41.1483466,-100.8449161
41.1483416,-100.8453387
41.1479574,-100.8332974
