latitude,longitude
32.7100341,-97.4114117
32.7105101,-97.409734
32.71061,-97.4093436
32.7107564,-97.4086098
32.7108553,-97.4082167
32.7109755,-97.4078637
32.7111187,-97.4074538
32.7111747,-97.407302
32.711265,-97.4070431
32.7113142,-97.4068979
32.711433,-97.4065494
32.7117213,-97.4057417
32.7118148,-97.4054644
32.7119027,-97.405215
32.7119922,-97.4049613
32.7120642,-97.4047558
32.7121364,-97.4045403
32.7122003,-97.4043661
32.7122548,-97.4042013
32.7123167,-97.4040241
32.7123846,-97.4038285
32.7124594,-97.4036232
32.7125042,-97.4034894
32.7125579,-97.403332
32.7126079,-97.4031905
32.7126511,-97.403079
32.7131294,-97.40192
32.7132613,-97.4015982
32.7133896,-97.4012796
32.7134551,-97.4011099
32.713528,-97.4009102
32.7136005,-97.400701
32.7136911,-97.4004535
32.7138154,-97.4000937
32.7139428,-97.3997315
32.7140859,-97.3993125
32.71434,-97.3985906
32.7144937,-97.3981506
32.7146034,-97.3978265
32.7148126,-97.3972312
32.7149463,-97.3968533
32.7152052,-97.3961122
32.7153666,-97.3956619
32.7155034,-97.3952616
32.7156213,-97.3949288
32.7157475,-97.3945742
32.7158864,-97.3941751
32.7159496,-97.3939981
32.7160877,-97.3936068
32.7162922,-97.3930168
32.7164379,-97.3926021
32.7165427,-97.3923086
32.7166406,-97.3920241
32.7168057,-97.3915504
32.7169708,-97.3910783
32.717158,-97.3905325
32.7172501,-97.3902828
32.7173416,-97.3899968
32.7174608,-97.3895615
32.7176167,-97.3891414
32.7177186,-97.3888899
32.7176167,-97.3891414
32.7174608,-97.3895615
32.7173416,-97.3899968
32.7172501,-97.3902828
32.717158,-97.3905325
32.7169708,-97.3910783
32.7168057,-97.3915504
32.7166406,-97.3920241
32.7165427,-97.3923086
32.7164379,-97.3926021
32.7162922,-97.3930168
32.7160877,-97.3936068
32.7159496,-97.3939981
32.7158864,-97.3941751
32.7157475,-97.3945742
32.7156213,-97.3949288
32.7155034,-97.3952616
32.7153666,-97.3956619
32.7152052,-97.3961122
32.7149463,-97.3968533
32.7148126,-97.3972312
32.7146034,-97.3978265
32.7144937,-97.3981506
32.71434,-97.3985906
32.7140859,-97.3993125
32.7139428,-97.3997315
32.7138154,-97.4000937
32.7136911,-97.4004535
32.7136005,-97.400701
32.713528,-97.4009102
32.7134551,-97.4011099
32.7133896,-97.4012796
32.7132613,-97.4015982
32.7131294,-97.40192
32.7126511,-97.403079
32.7126079,-97.4031905
32.7125579,-97.403332
32.7125042,-97.4034894
32.7124594,-97.4036232
32.7123846,-97.4038285
32.7123167,-97.4040241
32.7122548,-97.4042013
32.7122003,-97.4043661
32.7121364,-97.4045403
32.7120642,-97.4047558
32.7119922,-97.4049613
32.7119027,-97.405215
32.7118148,-97.4054644
32.7117213,-97.4057417
32.711433,-97.4065494
32.7113142,-97.4068979
32.711265,-97.4070431
32.7111747,-97.407302
32.7111187,-97.4074538
32.7109755,-97.4078637
32.7108553,-97.4082167
32.7107564,-97.4086098
32.71061,-97.4093436
32.7105101,-97.409734
32.7100341,-97.4114117
