latitude,longitude
32.7131252,-97.4016119
32.7133065,-97.4011836
32.7134691,-97.4008373
32.7143206,-97.3984126
32.7145608,-97.397725
32.7147007,-97.3973222
32.7149201,-97.3967088
32.7151971,-97.3959085
32.7154945,-97.3950593
32.7157759,-97.3942656
32.7160809,-97.3934069
32.7162219,-97.393001
32.7163954,-97.392506
32.7165099,-97.3921766
32.7166128,-97.3918736
32.7167537,-97.3914831
32.716957,-97.3908841
32.7171376,-97.3903821
32.7173912,-97.3896708
32.7171376,-97.3903821
32.716957,-97.3908841
32.7167537,-97.3914831
32.7166128,-97.3918736
32.7165099,-97.3921766
32.7163954,-97.392506
32.7162219,-97.393001
32.7160809,-97.3934069
32.7157759,-97.3942656
32.7154945,-97.3950593
32.7151971,-97.3959085
32.7149201,-97.3967088
32.7147007,-97.3973222
32.7145608,-97.397725
32.7143206,-97.3984126
32.7134691,-97.4008373
32.7133065,-97.4011836
32.7131252,-97.4016119
