latitude,longitude
32.7210609,-97.382771
32.7212835,-97.3825211
32.7214613,-97.382311
32.7216938,-97.3820571
32.721771,-97.3819441
32.7218478,-97.3818075
32.7219805,-97.381552
32.7227647,-97.3799911
32.7235489,-97.3784302
32.723629,-97.3782444
32.7236958,-97.3780259
32.7237921,-97.3776506
32.7238812,-97.377308
32.7239737,-97.3769672
32.7242039,-97.3760793
32.7242952,-97.3757864
32.7243906,-97.3755312
32.7245035,-97.3752347
32.7245918,-97.375035
32.7247067,-97.3747671
32.7247914,-97.3744827
32.7248436,-97.374263
32.725024,-97.3734277
32.7251886,-97.3726825
32.7252414,-97.3724234
32.7253149,-97.3719375
32.7253802,-97.3715924
32.7253149,-97.3719375
32.7252414,-97.3724234
32.7251886,-97.3726825
32.725024,-97.3734277
32.7248436,-97.374263
32.7247914,-97.3744827
32.7247067,-97.3747671
32.7245918,-97.375035
32.7245035,-97.3752347
32.7243906,-97.3755312
32.7242952,-97.3757864
32.7242039,-97.3760793
32.7239737,-97.3769672
32.7238812,-97.377308
32.7237921,-97.3776506
32.7236958,-97.3780259
32.723629,-97.3782444
32.7235489,-97.3784302
32.7227647,-97.3799911
32.7219805,-97.381552
32.7218478,-97.3818075
32.721771,-97.3819441
32.7216938,-97.3820571
32.7214613,-97.382311
32.7212835,-97.3825211
32.7210609,-97.382771
