latitude,longitude
32.7281917,-97.3671526
32.7282828,-97.3669713
32.7283494,-97.3668362
32.7284009,-97.3667377
32.7284372,-97.3666692
32.728468,-97.3666168
32.728502,-97.366564
32.7285711,-97.3664639
32.728612,-97.3663986
32.7286743,-97.3662942
32.7287553,-97.3661508
32.728852,-97.3659778
32.7290574,-97.3656082
32.7291086,-97.3655071
32.7292909,-97.3651783
32.7294177,-97.3649397
32.7295424,-97.3647108
32.7296111,-97.3645864
32.7299781,-97.363919
32.7296111,-97.3645864
32.7295424,-97.3647108
32.7294177,-97.3649397
32.7292909,-97.3651783
32.7291086,-97.3655071
32.7290574,-97.3656082
32.728852,-97.3659778
32.7287553,-97.3661508
32.7286743,-97.3662942
32.728612,-97.3663986
32.7285711,-97.3664639
32.728502,-97.366564
32.728468,-97.3666168
32.7284372,-97.3666692
32.7284009,-97.3667377
32.7283494,-97.3668362
32.7282828,-97.3669713
32.7281917,-97.3671526
