latitude,longitude
32.7210658,-97.3820452
32.7212785,-97.3815532
32.7214599,-97.3811955
32.7218474,-97.3804226
32.722235,-97.3796498
32.7226225,-97.378877
32.72301,-97.3781041
32.7233976,-97.3773313
32.7237851,-97.3765585
32.7241726,-97.3757856
32.7245602,-97.3750128
32.7246705,-97.3747447
32.7247666,-97.3744009
32.7248375,-97.3740639
32.7249121,-97.3737069
32.7249878,-97.3733579
32.7250634,-97.3730089
32.7251391,-97.3726599
32.7251651,-97.3725204
32.7252148,-97.3723109
32.7252904,-97.3719619
32.7252148,-97.3723109
32.7251651,-97.3725204
32.7251391,-97.3726599
32.7250634,-97.3730089
32.7249878,-97.3733579
32.7249121,-97.3737069
32.7248375,-97.3740639
32.7247666,-97.3744009
32.7246705,-97.3747447
32.7245602,-97.3750128
32.7241726,-97.3757856
32.7237851,-97.3765585
32.7233976,-97.3773313
32.72301,-97.3781041
32.7226225,-97.378877
32.722235,-97.3796498
32.7218474,-97.3804226
32.7214599,-97.3811955
32.7212785,-97.3815532
32.7210658,-97.3820452
