latitude,longitude
32.7136612,-97.3998549
32.7137521,-97.3995119
32.7139021,-97.3989243
32.7140073,-97.3984969
32.7141277,-97.3980156
32.7144146,-97.396828
32.7145759,-97.3962023
32.7148262,-97.3952315
32.7150632,-97.3945261
32.7153872,-97.3936027
32.715765,-97.3925274
32.7163621,-97.390837
32.7165237,-97.3903716
32.7163621,-97.390837
32.715765,-97.3925274
32.7153872,-97.3936027
32.7150632,-97.3945261
32.7148262,-97.3952315
32.7145759,-97.3962023
32.7144146,-97.396828
32.7141277,-97.3980156
32.7140073,-97.3984969
32.7139021,-97.3989243
32.7137521,-97.3995119
32.7136612,-97.3998549
