latitude,longitude
32.7191424,-97.3863056
32.7193864,-97.3859064
32.7196842,-97.3854679
32.7199178,-97.3851568
32.7215301,-97.3831612
32.721749,-97.3828809
32.7219352,-97.3826261
32.7221338,-97.3822989
32.7223707,-97.3818509
32.7273417,-97.3719496
32.727573,-97.3714574
32.7277648,-97.3710389
32.727978,-97.3705253
32.7281608,-97.3700626
32.7283154,-97.3696388
32.7286651,-97.3685807
32.7287779,-97.3682253
32.7288865,-97.3678274
32.7289633,-97.3675336
32.7291277,-97.366889
32.7292471,-97.36643
32.7293439,-97.3660654
32.7296747,-97.3650328
32.7293439,-97.3660654
32.7292471,-97.36643
32.7291277,-97.366889
32.7289633,-97.3675336
32.7288865,-97.3678274
32.7287779,-97.3682253
32.7286651,-97.3685807
32.7283154,-97.3696388
32.7281608,-97.3700626
32.727978,-97.3705253
32.7277648,-97.3710389
32.727573,-97.3714574
32.7273417,-97.3719496
32.7223707,-97.3818509
32.7221338,-97.3822989
32.7219352,-97.3826261
32.721749,-97.3828809
32.7215301,-97.3831612
32.7199178,-97.3851568
32.7196842,-97.3854679
32.7193864,-97.3859064
32.7191424,-97.3863056
