latitude,longitude
32.7256454,-97.3726197
32.7257143,-97.372374
32.7257813,-97.3720804
32.7258835,-97.3717286
32.726038,-97.3712665
32.726185,-97.3707856
32.72625,-97.370511
32.7263363,-97.370038
32.7264064,-97.3695947
32.7264971,-97.3692548
32.7266061,-97.3689971
32.7267236,-97.368767
32.7266061,-97.3689971
32.7264971,-97.3692548
32.7264064,-97.3695947
32.7263363,-97.370038
32.72625,-97.370511
32.726185,-97.3707856
32.726038,-97.3712665
32.7258835,-97.3717286
32.7257813,-97.3720804
32.7257143,-97.372374
32.7256454,-97.3726197
