latitude,longitude
32.7205193,-97.3826179
32.7206502,-97.382216
32.7207903,-97.3818969
32.720902,-97.3816539
32.7209536,-97.3815224
32.7210043,-97.3813574
32.7210608,-97.3812126
32.7211684,-97.3809959
32.7217423,-97.37985
32.7223162,-97.3787041
32.72289,-97.3775582
32.7234639,-97.3764123
32.7240378,-97.3752664
32.7241616,-97.3749849
32.7242566,-97.3747111
32.7243517,-97.3744374
32.7244467,-97.3741637
32.7245418,-97.3738899
32.7246368,-97.3736162
32.7245418,-97.3738899
32.7244467,-97.3741637
32.7243517,-97.3744374
32.7242566,-97.3747111
32.7241616,-97.3749849
32.7240378,-97.3752664
32.7234639,-97.3764123
32.72289,-97.3775582
32.7223162,-97.3787041
32.7217423,-97.37985
32.7211684,-97.3809959
32.7210608,-97.3812126
32.7210043,-97.3813574
32.7209536,-97.3815224
32.720902,-97.3816539
32.7207903,-97.3818969
32.7206502,-97.382216
32.7205193,-97.3826179
