latitude,longitude
32.7210205,-97.3825848
32.7212538,-97.3823518
32.7214525,-97.3821526
32.7215396,-97.3820656
32.7216919,-97.3818528
32.7217736,-97.38171
32.7218889,-97.3814893
32.7235534,-97.3781679
32.7236761,-97.3778866
32.7237817,-97.3776028
32.7238343,-97.3774546
32.7238812,-97.377308
32.7238343,-97.3774546
32.7237817,-97.3776028
32.7236761,-97.3778866
32.7235534,-97.3781679
32.7218889,-97.3814893
32.7217736,-97.38171
32.7216919,-97.3818528
32.7215396,-97.3820656
32.7214525,-97.3821526
32.7212538,-97.3823518
32.7210205,-97.3825848
