latitude,longitude
32.727971,-97.3672775
32.7279744,-97.3673457
32.72799,-97.367213
32.7279996,-97.3674071
32.7280283,-97.3671621
32.7280427,-97.3674522
32.7280802,-97.3671328
32.7280965,-97.367474
32.7281376,-97.3671294
32.7281532,-97.3674698
32.7281917,-97.3671526
32.7281917,-97.3671526
32.7282043,-97.3674403
32.7282251,-97.3671855
32.7282334,-97.3671976
32.7282421,-97.3673898
32.7282579,-97.3672586
32.7282609,-97.3673261
32.7282579,-97.3672586
32.7282421,-97.3673898
32.7282334,-97.3671976
32.7282251,-97.3671855
32.7282043,-97.3674403
32.7281917,-97.3671526
32.7281917,-97.3671526
32.7281532,-97.3674698
32.7281376,-97.3671294
32.7280965,-97.367474
32.7280802,-97.3671328
32.7280427,-97.3674522
32.7280283,-97.3671621
32.7279996,-97.3674071
32.72799,-97.367213
32.7279744,-97.3673457
32.727971,-97.3672775
