latitude,longitude
32.7209297,-97.3818631
32.7210732,-97.3814861
32.7211679,-97.3812729
32.721272,-97.3810668
32.7218669,-97.3798798
32.7224618,-97.3786928
32.7230567,-97.3775058
32.7236516,-97.3763188
32.7242464,-97.3751317
32.7243703,-97.3748797
32.7244671,-97.3746401
32.724557,-97.3743701
32.7248492,-97.373455
32.7251246,-97.3726304
32.7252148,-97.3723109
32.7251246,-97.3726304
32.7248492,-97.373455
32.724557,-97.3743701
32.7244671,-97.3746401
32.7243703,-97.3748797
32.7242464,-97.3751317
32.7236516,-97.3763188
32.7230567,-97.3775058
32.7224618,-97.3786928
32.7218669,-97.3798798
32.721272,-97.3810668
32.7211679,-97.3812729
32.7210732,-97.3814861
32.7209297,-97.3818631
