latitude,longitude
32.7205601,-97.3818783
32.7206111,-97.381633
32.7206591,-97.3813738
32.7207464,-97.3810925
32.7208864,-97.3808027
32.7213213,-97.379935
32.7217563,-97.3790673
32.7221912,-97.3781995
32.7226262,-97.3773318
32.7230611,-97.3764641
32.7234961,-97.3755963
32.723931,-97.3747286
32.7243659,-97.3738609
32.7248009,-97.3729931
32.7250238,-97.3725017
32.7248009,-97.3729931
32.7243659,-97.3738609
32.723931,-97.3747286
32.7234961,-97.3755963
32.7230611,-97.3764641
32.7226262,-97.3773318
32.7221912,-97.3781995
32.7217563,-97.3790673
32.7213213,-97.379935
32.7208864,-97.3808027
32.7207464,-97.3810925
32.7206591,-97.3813738
32.7206111,-97.381633
32.7205601,-97.3818783
