latitude,longitude
32.7271651,-97.3673419
32.7274667,-97.3668569
32.7276711,-97.3665326
32.7278177,-97.3663077
32.7281886,-97.365841
32.7284805,-97.3654713
32.7286158,-97.3653355
32.7287599,-97.365209
32.7289999,-97.3650201
32.729214,-97.3648538
32.7293945,-97.364695
32.729214,-97.3648538
32.7289999,-97.3650201
32.7287599,-97.365209
32.7286158,-97.3653355
32.7284805,-97.3654713
32.7281886,-97.365841
32.7278177,-97.3663077
32.7276711,-97.3665326
32.7274667,-97.3668569
32.7271651,-97.3673419
