latitude,longitude
32.7202309,-97.3835175
32.7203942,-97.3832174
32.7207496,-97.3826532
32.7209481,-97.3823786
32.7211633,-97.3821293
32.7214025,-97.3818045
32.7214641,-97.3817041
32.7215322,-97.3815877
32.7216602,-97.3813327
32.7221881,-97.3802831
32.722716,-97.3792335
32.7232439,-97.3781838
32.7237718,-97.3771342
32.7238872,-97.3768676
32.7240109,-97.3765351
32.7241166,-97.3762566
32.7242952,-97.3757864
32.7241166,-97.3762566
32.7240109,-97.3765351
32.7238872,-97.3768676
32.7237718,-97.3771342
32.7232439,-97.3781838
32.722716,-97.3792335
32.7221881,-97.3802831
32.7216602,-97.3813327
32.7215322,-97.3815877
32.7214641,-97.3817041
32.7214025,-97.3818045
32.7211633,-97.3821293
32.7209481,-97.3823786
32.7207496,-97.3826532
32.7203942,-97.3832174
32.7202309,-97.3835175
