latitude,longitude
32.7177186,-97.3888899
32.7180311,-97.3881349
32.7181115,-97.3879501
32.7184512,-97.3873147
32.7184881,-97.3872498
32.7186227,-97.3870128
32.7187409,-97.3868074
32.7189738,-97.3863679
32.7192125,-97.3858413
32.719521,-97.385152
32.719701,-97.384732
32.7200456,-97.3839379
32.7201027,-97.3838062
32.7202309,-97.3835175
32.7202584,-97.3834555
32.7203644,-97.3832103
32.7206784,-97.3825139
32.7208287,-97.382208
32.7210162,-97.3819055
32.721152,-97.3817053
32.7212621,-97.3815041
32.7214286,-97.381174
32.7220486,-97.3799374
32.7226686,-97.3787007
32.7232885,-97.377464
32.7239085,-97.3762273
32.7245285,-97.3749906
32.7246328,-97.3747256
32.7247722,-97.3742992
32.7248375,-97.3740639
32.7247722,-97.3742992
32.7246328,-97.3747256
32.7245285,-97.3749906
32.7239085,-97.3762273
32.7232885,-97.377464
32.7226686,-97.3787007
32.7220486,-97.3799374
32.7214286,-97.381174
32.7212621,-97.3815041
32.721152,-97.3817053
32.7210162,-97.3819055
32.7208287,-97.382208
32.7206784,-97.3825139
32.7203644,-97.3832103
32.7202584,-97.3834555
32.7202309,-97.3835175
32.7201027,-97.3838062
32.7200456,-97.3839379
32.719701,-97.384732
32.719521,-97.385152
32.7192125,-97.3858413
32.7189738,-97.3863679
32.7187409,-97.3868074
32.7186227,-97.3870128
32.7184881,-97.3872498
32.7184512,-97.3873147
32.7181115,-97.3879501
32.7180311,-97.3881349
32.7177186,-97.3888899
