latitude,longitude
41.1495594,-100.8511782
41.149583,-100.8506819
41.1496371,-100.8503884
41.1497238,-100.8500841
41.1497283,-100.8500719
41.149809,-100.8498519
41.1498453,-100.8497531
41.1500402,-100.8492379
41.1502231,-100.8485373
41.1505,-100.846521
41.1505533,-100.8460968
41.1506518,-100.8453135
41.1505533,-100.8460968
41.1505,-100.846521
41.1502231,-100.8485373
41.1500402,-100.8492379
41.1498453,-100.8497531
41.149809,-100.8498519
41.1497283,-100.8500719
41.1497238,-100.8500841
41.1496371,-100.8503884
41.149583,-100.8506819
41.1495594,-100.8511782
