latitude,longitude
41.140213,-100.7639569
41.1403909,-100.7649384
41.1407099,-100.7667009
41.1407948,-100.7671542
41.1409387,-100.7679744
41.1410008,-100.7684202
41.1411123,-100.76927
41.1411347,-100.7694407
41.141225,-100.7701288
41.1412508,-100.7703189
41.141322,-100.7708449
41.1413583,-100.7711614
41.141429,-100.7716818
41.1415199,-100.772288
41.1415285,-100.7723403
41.1415725,-100.7726098
41.1416432,-100.7730014
41.1417542,-100.7735754
41.1421157,-100.775197
41.142589,-100.7773193
41.1427198,-100.7779233
41.1427682,-100.7781593
41.1428268,-100.778508
41.1429339,-100.7792483
41.1430854,-100.7803748
41.1436772,-100.7848809
41.1430854,-100.7803748
41.1429339,-100.7792483
41.1428268,-100.778508
41.1427682,-100.7781593
41.1427198,-100.7779233
41.142589,-100.7773193
41.1421157,-100.775197
41.1417542,-100.7735754
41.1416432,-100.7730014
41.1415725,-100.7726098
41.1415285,-100.7723403
41.1415199,-100.772288
41.141429,-100.7716818
41.1413583,-100.7711614
41.141322,-100.7708449
41.1412508,-100.7703189
41.141225,-100.7701288
41.1411347,-100.7694407
41.1411123,-100.76927
41.1410008,-100.7684202
41.1409387,-100.7679744
41.1407948,-100.7671542
41.1407099,-100.7667009
41.1403909,-100.7649384
41.140213,-100.7639569
