latitude,longitude
41.1452567,-100.8331346
41.1452609,-100.8330718
41.1452726,-100.8328945
41.1452757,-100.8334697
41.1452962,-100.8326562
41.145324,-100.8338925
41.1453336,-100.8324295
41.1453698,-100.8322648
41.1454309,-100.8320605
41.1455198,-100.8318486
41.1457232,-100.8314627
41.146004,-100.8308889
41.1460692,-100.8307489
41.1461298,-100.8305799
41.1462352,-100.8303165
41.1464327,-100.8422314
41.1465009,-100.8428006
41.1465413,-100.8431144
41.1465009,-100.8428006
41.1464327,-100.8422314
41.1462352,-100.8303165
41.1461298,-100.8305799
41.1460692,-100.8307489
41.146004,-100.8308889
41.1457232,-100.8314627
41.1455198,-100.8318486
41.1454309,-100.8320605
41.1453698,-100.8322648
41.1453336,-100.8324295
41.145324,-100.8338925
41.1452962,-100.8326562
41.1452757,-100.8334697
41.1452726,-100.8328945
41.1452609,-100.8330718
41.1452567,-100.8331346
