latitude,longitude
41.1510538,-100.845612
41.1511746,-100.8465313
41.1512242,-100.8468948
41.1513281,-100.8476578
41.1515212,-100.8491802
41.151785,-100.8512529
41.1519061,-100.8521513
41.1519512,-100.8524887
41.1519956,-100.8528871
41.1520279,-100.8531552
41.1520589,-100.8534328
41.1520819,-100.8536938
41.1521026,-100.8539913
41.152553,-100.8627513
41.1525649,-100.8661963
41.1525749,-100.8664874
41.152582,-100.8658215
41.1525834,-100.8632774
41.152586,-100.8667499
41.1525944,-100.8655193
41.1526081,-100.865077
41.1526098,-100.8638115
41.1526149,-100.8647004
41.1526153,-100.8673285
41.1526159,-100.8641011
41.1526165,-100.8643568
41.1531865,-100.8785957
41.1532027,-100.8788532
41.1532385,-100.879278
41.1532991,-100.8798309
41.1533319,-100.880197
41.153365,-100.880469
41.1533319,-100.880197
41.1532991,-100.8798309
41.1532385,-100.879278
41.1532027,-100.8788532
41.1531865,-100.8785957
41.1526165,-100.8643568
41.1526159,-100.8641011
41.1526153,-100.8673285
41.1526149,-100.8647004
41.1526098,-100.8638115
41.1526081,-100.865077
41.1525944,-100.8655193
41.152586,-100.8667499
41.1525834,-100.8632774
41.152582,-100.8658215
41.1525749,-100.8664874
41.1525649,-100.8661963
41.152553,-100.8627513
41.1521026,-100.8539913
41.1520819,-100.8536938
41.1520589,-100.8534328
41.1520279,-100.8531552
41.1519956,-100.8528871
41.1519512,-100.8524887
41.1519061,-100.8521513
41.151785,-100.8512529
41.1515212,-100.8491802
41.1513281,-100.8476578
41.1512242,-100.8468948
41.1511746,-100.8465313
41.1510538,-100.845612
