latitude,longitude
41.1468035,-100.8450938
41.1468226,-100.8452314
41.1468634,-100.8454842
41.1468895,-100.8456178
41.1469558,-100.8458619
41.1470188,-100.8460658
41.1471198,-100.8463099
41.1472705,-100.8466081
41.1476332,-100.8473361
41.1478598,-100.8478945
41.1479475,-100.8481193
41.147998,-100.8482695
41.1483272,-100.8491959
41.1487586,-100.8503949
41.1488735,-100.8507069
41.148923,-100.8508616
41.1490058,-100.8511089
41.1490721,-100.8514195
41.1491936,-100.8523964
41.1491949,-100.8524065
41.1491985,-100.8528088
41.1491998,-100.8529163
41.149205,-100.8533372
41.1492369,-100.8537991
41.1492871,-100.8542255
41.1492886,-100.8542385
41.1493076,-100.8547298
41.1493223,-100.8550482
41.1493076,-100.8547298
41.1492886,-100.8542385
41.1492871,-100.8542255
41.1492369,-100.8537991
41.149205,-100.8533372
41.1491998,-100.8529163
41.1491985,-100.8528088
41.1491949,-100.8524065
41.1491936,-100.8523964
41.1490721,-100.8514195
41.1490058,-100.8511089
41.148923,-100.8508616
41.1488735,-100.8507069
41.1487586,-100.8503949
41.1483272,-100.8491959
41.147998,-100.8482695
41.1479475,-100.8481193
41.1478598,-100.8478945
41.1476332,-100.8473361
41.1472705,-100.8466081
41.1471198,-100.8463099
41.1470188,-100.8460658
41.1469558,-100.8458619
41.1468895,-100.8456178
41.1468634,-100.8454842
41.1468226,-100.8452314
41.1468035,-100.8450938
