latitude,longitude
41.1436375,-100.7915721
41.1442351,-100.7975965
41.144991,-100.8051187
41.1457783,-100.8129906
41.1468912,-100.8242472
41.1468946,-100.8243042
41.1469074,-100.8245181
41.1469372,-100.8251275
41.1469619,-100.8257492
41.1469857,-100.8261575
41.147104,-100.82756
41.1472352,-100.8292253
41.147104,-100.82756
41.1469857,-100.8261575
41.1469619,-100.8257492
41.1469372,-100.8251275
41.1469074,-100.8245181
41.1468946,-100.8243042
41.1468912,-100.8242472
41.1457783,-100.8129906
41.144991,-100.8051187
41.1442351,-100.7975965
41.1436375,-100.7915721
