latitude,longitude
41.1499922,-100.8094827
41.1503676,-100.8099245
41.1511054,-100.8109689
41.1525395,-100.8129756
41.1527256,-100.8132644
41.1529131,-100.8135827
41.1530814,-100.8138986
41.1532115,-100.8141826
41.1533231,-100.8144374
41.153438,-100.8147505
41.1535255,-100.8150246
41.1536178,-100.8153269
41.1536593,-100.8422609
41.1536971,-100.8156029
41.1537151,-100.8418535
41.1537495,-100.8412795
41.1537699,-100.8159669
41.1537816,-100.8374815
41.1537995,-100.8355864
41.1538015,-100.8353252
41.1538191,-100.835012
41.1538422,-100.8164252
41.1538467,-100.8346288
41.1539135,-100.8169418
41.1541355,-100.8312113
41.1545664,-100.8218716
41.1545999,-100.8257099
41.1546056,-100.8222361
41.1546388,-100.822617
41.1546489,-100.8251247
41.1546573,-100.8230084
41.1546737,-100.824645
41.1546818,-100.823432
41.154684,-100.8242404
41.1546881,-100.823782
41.154684,-100.8242404
41.1546818,-100.823432
41.1546737,-100.824645
41.1546573,-100.8230084
41.1546489,-100.8251247
41.1546388,-100.822617
41.1546056,-100.8222361
41.1545999,-100.8257099
41.1545664,-100.8218716
41.1541355,-100.8312113
41.1539135,-100.8169418
41.1538467,-100.8346288
41.1538422,-100.8164252
41.1538191,-100.835012
41.1538015,-100.8353252
41.1537995,-100.8355864
41.1537816,-100.8374815
41.1537699,-100.8159669
41.1537495,-100.8412795
41.1537151,-100.8418535
41.1536971,-100.8156029
41.1536593,-100.8422609
41.1536178,-100.8153269
41.1535255,-100.8150246
41.153438,-100.8147505
41.1533231,-100.8144374
41.1532115,-100.8141826
41.1530814,-100.8138986
41.1529131,-100.8135827
41.1527256,-100.8132644
41.1525395,-100.8129756
41.1511054,-100.8109689
41.1503676,-100.8099245
41.1499922,-100.8094827
