latitude,longitude
41.1495594,-100.8511782
41.1495669,-100.851437
41.1495871,-100.8516141
41.1500294,-100.8551358
41.1500739,-100.8554282
41.1501167,-100.855636
41.1501692,-100.8558077
41.1502419,-100.856041
41.1517461,-100.8599772
41.1519218,-100.8605565
41.1519646,-100.860743
41.1520006,-100.8609481
41.1520251,-100.861121
41.1520006,-100.8609481
41.1519646,-100.860743
41.1519218,-100.8605565
41.1517461,-100.8599772
41.1502419,-100.856041
41.1501692,-100.8558077
41.1501167,-100.855636
41.1500739,-100.8554282
41.1500294,-100.8551358
41.1495871,-100.8516141
41.1495669,-100.851437
41.1495594,-100.8511782
