latitude,longitude
41.1540094,-100.866216
41.154115,-100.8659639
41.1542281,-100.8657064
41.1543149,-100.8654891
41.1544745,-100.8650573
41.1545659,-100.8647636
41.1546744,-100.8643841
41.1547855,-100.8638959
41.1548683,-100.8634265
41.1548808,-100.8590751
41.1549152,-100.8630523
41.1549337,-100.8606569
41.1549632,-100.8623992
41.1549672,-100.8616321
41.1549708,-100.8618003
41.1549672,-100.8616321
41.1549632,-100.8623992
41.1549337,-100.8606569
41.1549152,-100.8630523
41.1548808,-100.8590751
41.1548683,-100.8634265
41.1547855,-100.8638959
41.1546744,-100.8643841
41.1545659,-100.8647636
41.1544745,-100.8650573
41.1543149,-100.8654891
41.1542281,-100.8657064
41.154115,-100.8659639
41.1540094,-100.866216
