latitude,longitude
41.1507382,-100.8439197
41.1508494,-100.8447905
41.150977,-100.8457414
41.1511315,-100.8469055
41.1512338,-100.8476775
41.1514428,-100.8491989
41.1517255,-100.8512669
41.1518466,-100.8521653
41.1518916,-100.8525016
41.1519358,-100.8528993
41.1519681,-100.8531674
41.151999,-100.8534434
41.1520218,-100.8537022
41.1520424,-100.8539978
41.1524928,-100.8627571
41.1525102,-100.8662129
41.1525103,-100.8665037
41.1525185,-100.8658767
41.1525231,-100.8632831
41.1525234,-100.8668966
41.1525314,-100.865548
41.1525442,-100.8673443
41.1525457,-100.8650876
41.1525494,-100.8638164
41.1525576,-100.8648032
41.1525622,-100.8641086
41.1525699,-100.8644077
41.1530057,-100.8763727
41.1531254,-100.8787178
41.1531804,-100.8794004
41.153243,-100.8799985
41.1532615,-100.8801566
41.1533339,-100.8807764
41.1534107,-100.881516
41.1533339,-100.8807764
41.1532615,-100.8801566
41.153243,-100.8799985
41.1531804,-100.8794004
41.1531254,-100.8787178
41.1530057,-100.8763727
41.1525699,-100.8644077
41.1525622,-100.8641086
41.1525576,-100.8648032
41.1525494,-100.8638164
41.1525457,-100.8650876
41.1525442,-100.8673443
41.1525314,-100.865548
41.1525234,-100.8668966
41.1525231,-100.8632831
41.1525185,-100.8658767
41.1525103,-100.8665037
41.1525102,-100.8662129
41.1524928,-100.8627571
41.1520424,-100.8539978
41.1520218,-100.8537022
41.151999,-100.8534434
41.1519681,-100.8531674
41.1519358,-100.8528993
41.1518916,-100.8525016
41.1518466,-100.8521653
41.1517255,-100.8512669
41.1514428,-100.8491989
41.1512338,-100.8476775
41.1511315,-100.8469055
41.150977,-100.8457414
41.1508494,-100.8447905
41.1507382,-100.8439197
