latitude,longitude
41.1534268,-100.8522216
41.1534329,-100.851948
41.1534358,-100.8524009
41.1534437,-100.8516205
41.1534465,-100.8525475
41.1534834,-100.8528519
41.1535339,-100.8531174
41.1536465,-100.8535184
41.1544745,-100.8560209
41.1546224,-100.8564595
41.1547047,-100.8567639
41.1547458,-100.8569813
41.1547739,-100.8571729
41.154813,-100.8574624
41.1547739,-100.8571729
41.1547458,-100.8569813
41.1547047,-100.8567639
41.1546224,-100.8564595
41.1544745,-100.8560209
41.1536465,-100.8535184
41.1535339,-100.8531174
41.1534834,-100.8528519
41.1534465,-100.8525475
41.1534437,-100.8516205
41.1534358,-100.8524009
41.1534329,-100.851948
41.1534268,-100.8522216
