latitude,longitude
41.1466808,-100.8364279
41.1467069,-100.836661
41.1473432,-100.8415024
41.1473659,-100.8416306
41.1474345,-100.8419444
41.1474974,-100.8422808
41.1475068,-100.8423312
41.1475669,-100.8426213
41.1475896,-100.8427308
41.1476077,-100.8428649
41.147634,-100.8430141
41.1476507,-100.8431085
41.1478042,-100.8438488
41.1479067,-100.8441926
41.1478042,-100.8438488
41.1476507,-100.8431085
41.147634,-100.8430141
41.1476077,-100.8428649
41.1475896,-100.8427308
41.1475669,-100.8426213
41.1475068,-100.8423312
41.1474974,-100.8422808
41.1474345,-100.8419444
41.1473659,-100.8416306
41.1473432,-100.8415024
41.1467069,-100.836661
41.1466808,-100.8364279
