latitude,longitude
41.1486669,-100.8470631
41.1489029,-100.847065
41.1490691,-100.8470368
41.1492684,-100.8469867
41.1494742,-100.8469017
41.1496812,-100.8467803
41.149884,-100.8466024
41.1500267,-100.8464434
41.1501595,-100.8404223
41.1501646,-100.8406816
41.1501747,-100.8408828
41.1501901,-100.8462304
41.150205,-100.8411644
41.150339,-100.8459778
41.1504303,-100.8457621
41.1504651,-100.8456803
41.1505168,-100.8455604
41.1505827,-100.8452654
41.1506231,-100.8449891
41.1506236,-100.8443418
41.1506319,-100.8445018
41.150634,-100.8445414
41.1506352,-100.8445653
41.1506372,-100.8447718
41.1506352,-100.8445653
41.150634,-100.8445414
41.1506319,-100.8445018
41.1506236,-100.8443418
41.1506231,-100.8449891
41.1505827,-100.8452654
41.1505168,-100.8455604
41.1504651,-100.8456803
41.1504303,-100.8457621
41.150339,-100.8459778
41.150205,-100.8411644
41.1501901,-100.8462304
41.1501747,-100.8408828
41.1501646,-100.8406816
41.1501595,-100.8404223
41.1500267,-100.8464434
41.149884,-100.8466024
41.1496812,-100.8467803
41.1494742,-100.8469017
41.1492684,-100.8469867
41.1490691,-100.8470368
41.1489029,-100.847065
41.1486669,-100.8470631
