latitude,longitude
41.1467174,-100.8355877
41.1474989,-100.8414663
41.1475811,-100.8418883
41.1476458,-100.8422209
41.1477133,-100.8425673
41.1477289,-100.8426475
41.1477774,-100.8429935
41.1478218,-100.8434817
41.1478422,-100.8437408
41.1478523,-100.8438695
41.1479067,-100.8441926
41.1478523,-100.8438695
41.1478422,-100.8437408
41.1478218,-100.8434817
41.1477774,-100.8429935
41.1477289,-100.8426475
41.1477133,-100.8425673
41.1476458,-100.8422209
41.1475811,-100.8418883
41.1474989,-100.8414663
41.1467174,-100.8355877
